tx	gene_id	N2L	N2S	N3L	N3S	N4L	N4S	NE3L	NE3S	NE4L	NE4S	NE5L	NE5S	NW3L	NW3S	NW4L	NW4S	NW5L	NW5S	W3L	W3S	W4S	W5L	W5S
rna-XM_043155906.1	gene-E1B28_010919	9.065977	8.393901	11.652392	10.946689	9.935075	9.417137	10.008033	11.328785	14.537667	9.799719	17.818921	10.21486	7.318681	6.85029	9.197558	9.355265	12.694177	16.61118	13.43512	12.300035	12.971215	11.571519	11.068784
rna-XM_043155907.1	gene-E1B28_010920	1.73689	1.409573	1.86573	3.223854	2.129433	3.632868	0.867106	5.657573	1.614446	5.189517	0.582887	2.517325	0.294345	1.611352	0.533048	4.552227	1.895806	5.147409	0.587086	2.627826	2.426417	1.323514	3.289684
rna-XM_043155908.1	gene-E1B28_010921	4.954387	7.636069	5.394905	10.399353	6.021377	10.380414	5.04119	9.09569	6.792648	10.693376	9.662223	10.042676	4.11678	9.125071	4.552875	8.098653	5.775496	10.17179	5.413026	12.932092	13.226359	7.101504	9.902465
rna-XM_043155909.1	gene-E1B28_010922	39.73485	24.810083	22.069818	20.574741	28.227637	13.42259	21.048979	11.11719	37.944678	14.658287	32.838547	8.828958	18.584192	20.276447	24.94087	24.673849	18.483409	15.915328	20.530718	11.477396	16.422011	25.848502	12.396349
rna-XM_043155910.1	gene-E1B28_010923	50.49785	30.760429	32.466221	43.596018	41.9395	42.704506	36.69046	26.731307	47.415278	45.317588	42.486147	47.76322	29.343644	36.430439	36.408246	39.397304	32.248694	19.178522	22.718514	38.9939	57.972585	37.90698	54.041933
rna-XM_043155911.1	gene-E1B28_010924	6.667913	2.442095	5.084025	2.224963	5.466801	4.114741	1.754313	1.539574	5.126599	3.684018	2.022265	0	3.527173	3.227429	2.737471	2.724193	2.434066	0.557567	1.767387	0	0	2.555	3.567547
rna-XM_043155912.1	gene-E1B28_010925	3.225888	1.022963	1.417692	1.427711	2.210822	1.078814	1.433271	1.618123	2.247381	0.895976	2.060722	1.467629	1.35757	1.027948	1.753515	1.19059	1.429589	0.664244	1.7611	1.401997	1.600358	1.389935	0.533762
rna-XM_043155913.1	gene-E1B28_010926	3.025398	0.506213	2.813904	0.522505	1.842886	0.39391	1.729583	0.887822	2.293461	0.803706	2.099648	1.070875	1.354325	0.3599	1.627108	0.398957	1.13973	0.76724	1.62871	1.28101	1.787026	1.38015	0.601434
rna-XM_043155914.1	gene-E1B28_010927	4.108124	3.236335	5.837065	1.9341	3.418289	1.980289	5.457361	1.184298	7.095405	1.212172	5.072633	2.037461	4.556512	1.545185	5.145255	2.44851	2.747895	0.983777	8.768503	1.357927	6.272683	5.936734	1.269058
rna-XM_043155915.1	gene-E1B28_010928	84.80106	153.673358	78.913937	96.270974	86.490317	111.44724	110.49919	115.154412	91.193869	92.076551	80.039461	93.753961	97.727833	134.049815	82.092856	138.750777	90.796943	111.952362	102.170065	56.363006	69.04864	96.493296	62.507234
rna-XM_043155916.1	gene-E1B28_010929	6.982743	2.226877	3.058028	3.833625	4.576599	3.502577	3.039027	5.496701	5.275832	5.738649	0.455139	4.95361	2.826913	3.912402	4.457196	2.209895	4.280179	2.624467	2.682993	4.081964	3.320077	5.678147	3.016611
rna-XM_043155917.1	gene-E1B28_010929	1.698885	5.98802	4.085686	5.105561	4.725826	3.524863	5.756247	2.347439	4.880625	1.924405	4.608318	4.25586	3.829325	1.829705	3.72354	3.043514	2.974683	4.103269	4.836154	0.766857	1.412085	2.133838	2.57793
rna-XM_043160784.1	gene-E1B28_010930	80.840123	108.146653	126.347035	131.698029	113.200211	137.594565	119.262807	120.503138	133.156971	170.702528	132.716622	173.945979	95.618615	103.029673	109.322261	125.06716	102.640026	139.776363	108.747284	232.906221	208.142878	124.868919	193.346246
rna-XM_043160785.1	gene-E1B28_010930	10.845994	26.805646	8.634452	9.600927	8.326632	16.27994	12.059937	23.987997	9.099383	17.904612	10.845078	21.142183	5.867623	11.581073	10.550538	18.199249	12.514384	19.859339	17.531933	36.593784	18.257147	11.325322	14.020072
rna-XM_043155918.1	gene-E1B28_010931	12.480016	11.830842	9.424427	8.843028	12.200672	13.196607	10.06625	26.053326	12.729561	12.069287	14.021422	19.939428	8.168533	15.037902	11.482207	18.58429	12.078138	10.942476	7.808677	38.451965	31.942304	11.036197	13.275864
rna-XM_043155919.1	gene-E1B28_010932	8.266533	6.869633	4.586335	5.919905	11.423698	2.718204	5.629215	6.575145	9.177243	2.864896	4.955043	4.915347	7.287669	4.137557	2.639641	2.988532	3.524642	8.613114	7.966828	2.389381	5.894086	4.895595	0
rna-XM_043155920.1	gene-E1B28_010933	48.192842	103.722135	45.045384	103.294168	54.024901	95.97282	38.413135	122.261613	64.931905	83.416282	65.54852	103.654004	35.959986	121.202666	40.143635	110.640526	56.00134	99.210355	33.289825	177.7022	137.973049	46.142257	90.231325
rna-XM_043155921.1	gene-E1B28_010934	254.212227	177.453425	244.000972	224.308804	282.978676	254.425839	305.274469	148.702319	310.069351	232.373397	278.923539	280.135486	228.300094	179.055549	284.608295	217.006125	334.112439	179.754674	244.553824	254.204766	307.610501	291.382393	342.98892
rna-XM_043155922.1	gene-E1B28_010935	0.987359	1.950321	1.631753	1.815066	2.143122	1.748104	1.919198	2.927449	3.094841	2.252973	4.692327	2.20176	1.79776	3.018898	1.755603	2.31539	1.203614	1.596898	2.827711	2.774327	4.124219	2.436546	0.925552
rna-XM_043155923.1	gene-E1B28_010936	29.027159	24.156308	27.725472	18.918502	27.189574	23.216801	34.334776	43.831704	37.359339	26.506307	42.78691	26.96854	25.329366	34.553061	23.993068	27.751921	23.142292	27.19909	35.082392	51.610582	33.107737	28.553883	9.167996
rna-XM_043155924.1	gene-E1B28_010937	22.753942	27.27484	42.422739	47.361967	56.966542	37.110279	18.329447	11.452668	49.400753	37.548824	94.85052	49.682198	110.568571	28.004264	35.96349	23.402055	90.330468	38.863114	41.149534	40.710245	125.56652	62.887685	46.480606
rna-XM_043155925.1	gene-E1B28_010938	3.891503	8.385008	8.594525	13.780662	12.292548	9.365764	3.892453	3.831564	24.83576	9.997615	23.518038	15.700015	15.988952	24.798867	7.407066	19.060478	27.009282	11.194801	4.216229	14.432285	38.563701	13.653275	6.262886
rna-XM_043155926.1	gene-E1B28_010939	3.177798	3.610894	2.775204	4.190286	3.622177	5.867193	2.083566	4.53273	2.52226	6.38143	2.773196	5.182654	2.894723	3.600778	3.155761	4.527934	3.426165	4.497428	1.825349	5.716116	6.150906	2.501536	4.775895
rna-XM_043155927.1	gene-E1B28_010940	0.744461	3.316568	0.410016	1.926689	0.921733	1.872759	0.58326	1.379086	0	1.591425	0	2.019614	0.76577	2.548522	1.731384	1.398089	0.307967	0.864968	0.775712	1.781973	0	0.215914	2.7755
rna-XM_043155928.1	gene-E1B28_010941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155929.1	gene-E1B28_010942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155930.1	gene-E1B28_010943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155931.1	gene-E1B28_010944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155932.1	gene-E1B28_010945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155933.1	gene-E1B28_010946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155934.1	gene-E1B28_010947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155935.1	gene-E1B28_010948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155936.1	gene-E1B28_010949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062835	0	0	0	0
rna-XM_043155937.1	gene-E1B28_010950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155938.1	gene-E1B28_010951	10.681595	2.10821	12.55974	1.887817	11.965931	1.509312	8.696597	1.828572	12.263533	1.864859	11.872485	2.254486	9.876882	1.45916	10.978355	1.466017	7.849987	1.355355	9.862668	2.341492	4.531634	12.770637	1.208406
rna-XM_043155939.1	gene-E1B28_010952	36.568212	49.022823	29.458769	35.682952	37.099411	35.995862	39.246054	64.826543	47.277179	36.33646	37.120703	29.159707	26.412168	49.676396	38.632718	53.250845	28.437619	62.120004	33.408654	36.143206	24.981279	34.138664	54.616598
rna-XM_043155940.1	gene-E1B28_010953	32.950947	26.978137	12.047952	17.780135	15.892894	23.223271	14.685488	35.851458	25.884394	23.043225	17.321189	15.041458	12.661188	34.387922	19.828455	28.898721	12.409042	21.201603	8.513322	16.640548	5.924756	15.624068	22.293828
rna-XM_043155941.1	gene-E1B28_010954	12.741046	14.285805	8.605487	9.193819	8.982201	11.634988	8.364776	7.74541	15.648491	9.2398	13.957744	11.955523	9.42341	9.722292	9.179294	10.456172	11.166941	8.664344	12.71026	13.254393	13.807949	9.708671	22.315735
rna-XM_043155942.1	gene-E1B28_010954	5.189538	1.626459	5.334801	6.025494	4.261065	10.138902	5.685423	11.242104	5.093943	6.904902	6.38302	4.879292	2.737448	8.783444	5.981901	8.327686	5.912878	10.736149	4.747969	14.556748	5.089819	4.82359	13.864015
rna-XM_043155943.1	gene-E1B28_010955	25.614434	11.628684	20.820336	10.462982	20.495081	9.348127	18.466849	10.762939	26.488032	12.365533	25.07307	10.007023	15.410628	9.764704	19.488327	10.742957	13.890744	10.748825	20.227466	11.954911	12.579715	19.783898	6.961636
rna-XM_043155944.1	gene-E1B28_010956	12.376626	15.813435	8.724895	13.686281	9.850677	14.225475	10.734036	19.283756	14.066201	14.461086	14.284469	14.750173	9.615535	21.181386	10.306874	17.717159	10.155155	15.181136	12.30026	24.672844	9.920038	11.532373	14.190025
rna-XM_043155945.1	gene-E1B28_010957	9.447846	15.11479	12.793914	10.555603	15.734595	13.073496	14.267288	11.196025	20.737207	15.239791	28.400161	8.065338	8.131902	14.085376	13.67328	12.498435	11.102779	11.17214	17.080904	24.55402	14.991072	18.167702	7.407742
rna-XM_043155946.1	gene-E1B28_010958	19.626063	18.296202	14.197393	16.56266	14.958294	16.413012	21.532225	36.959226	24.17765	21.439884	26.279883	12.782394	11.397143	28.933378	11.728396	22.032391	11.132024	23.417197	16.352526	19.452074	9.568347	13.644125	12.478673
rna-XM_043155947.1	gene-E1B28_010959	13.830684	8.989821	7.373134	9.025802	6.152921	7.638256	8.849775	17.912502	6.276704	8.242769	6.564584	9.932622	6.407595	16.15421	6.817463	12.942125	5.037807	8.198141	5.407244	12.90031	5.018147	8.343518	4.230193
rna-XM_043155948.1	gene-E1B28_010960	19.927848	14.795833	17.479052	14.186497	16.993244	12.301654	18.71581	16.884534	18.437672	18.436675	17.936621	13.406259	14.02787	13.347834	15.40145	11.67082	12.941809	18.035551	19.050096	15.09022	14.069013	17.603757	12.401612
rna-XM_043155949.1	gene-E1B28_010961	12.343385	11.75097	7.844635	10.19431	10.091433	10.518989	10.662687	13.683163	13.21855	11.942537	10.00478	10.033337	8.127574	11.455622	9.496637	9.822623	10.450771	10.030826	10.598505	18.032188	6.952968	10.341441	8.418213
rna-XM_043155950.1	gene-E1B28_010962	15.196028	11.08002	22.128879	16.77094	19.605382	16.686435	22.15944	11.590155	24.796273	13.500104	20.074793	16.285239	16.422328	12.316111	21.03402	14.568449	19.653758	18.729308	17.244991	16.284199	21.475567	27.265149	19.818704
rna-XM_043155951.1	gene-E1B28_010963	49.457044	63.193559	47.485168	49.559631	49.637995	48.70917	49.501681	41.91213	64.636773	51.449655	63.149009	48.313797	42.83234	52.277167	50.89837	46.4678	44.294827	64.478582	49.261429	50.822811	81.987652	57.443511	46.866087
rna-XM_043155952.1	gene-E1B28_010964	75.687332	76.87853	56.483835	47.598759	66.3496	52.920053	67.553581	66.83469	70.171459	53.004505	62.239834	54.952838	70.56003	67.091157	67.258562	72.729198	64.230002	68.498031	64.643184	64.550506	89.821856	69.907062	48.538982
rna-XM_043155953.1	gene-E1B28_010965	28.486516	29.552402	20.512093	26.65211	23.577182	25.703581	24.715929	25.876534	30.141837	28.205872	23.769088	29.5353	20.462659	23.382374	27.021341	27.741741	21.09491	25.914604	20.598996	19.612539	24.207931	25.276814	30.862243
rna-XM_043155954.1	gene-E1B28_010966	17.979212	17.24933	15.803546	18.803394	16.106138	18.575181	17.771824	15.935815	19.598557	22.335125	17.151303	18.625853	13.506672	16.768117	15.922094	20.243999	15.189137	24.93612	17.204043	23.099853	19.543	14.910335	11.099083
rna-XM_043155955.1	gene-E1B28_010967	4.040885	12.860354	2.736758	10.306371	3.040023	9.498072	3.177201	9.984922	3.62108	12.020988	3.66497	9.9718	3.404613	10.689783	3.052124	10.777438	2.961989	11.860748	2.801858	11.546451	12.598006	2.986634	5.988088
rna-XM_043155956.1	gene-E1B28_010968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155957.1	gene-E1B28_010969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-E1B28_010970	gene-E1B28_010970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155958.1	gene-E1B28_010971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155959.1	gene-E1B28_010972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155960.1	gene-E1B28_010973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155961.1	gene-E1B28_010974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155962.1	gene-E1B28_010975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155963.1	gene-E1B28_010976	34.614421	58.446825	23.969247	50.868786	34.256525	58.612311	26.923823	66.931769	39.549404	63.951699	36.053872	75.061485	24.128893	52.102066	31.663472	58.245019	37.457133	72.850812	22.321981	34.257041	41.520006	30.614972	64.498128
rna-XM_043155964.1	gene-E1B28_010977	3.996612	4.218001	3.237348	3.662521	3.884507	4.282866	3.636285	4.483345	4.046599	4.386941	3.994482	3.563958	3.47531	3.525539	3.175471	4.734201	2.749822	5.31665	3.296414	3.527319	3.349524	3.607057	4.128195
rna-XM_043155965.1	gene-E1B28_010978	43.719926	37.754107	31.484549	36.175257	34.272868	48.388371	34.609173	68.188264	35.405926	48.13388	34.088841	45.544363	31.891858	52.141375	34.321663	50.946822	30.050349	45.837107	32.697071	38.728525	32.630375	34.770583	38.620902
rna-XM_043155966.1	gene-E1B28_010979	24.992032	23.977073	21.364519	24.95759	24.812439	30.612211	24.707827	30.959022	24.247384	35.621025	22.357727	40.250073	19.088083	31.254473	21.982571	33.376102	23.156148	30.445107	18.539932	49.957333	41.489061	23.837793	37.120776
rna-XM_043155967.1	gene-E1B28_010979	5.102057	7.950273	7.173795	10.677387	5.66832	7.367282	6.656325	8.626765	6.613922	6.223854	10.656722	8.241089	4.183219	6.086096	6.254158	7.450694	6.359369	9.129558	8.078129	9.620911	6.556951	4.631985	7.707178
rna-XM_043155968.1	gene-E1B28_010980	0	0	0	0	0	0	0	0	0	1.269729	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043155969.1	gene-E1B28_010981	2.477172	28.874409	3.233018	24.181651	3.516627	53.393765	3.248626	51.372906	4.356609	16.203334	5.235559	39.365169	2.652188	16.860688	3.07753	39.41077	2.539748	65.304605	2.803542	25.383945	8.077056	2.740764	38.201109
rna-XM_043155970.1	gene-E1B28_010982	43.838217	72.635241	52.625097	64.530602	51.695838	62.01328	52.197432	52.465005	53.699959	67.454305	55.992098	62.309973	42.406952	57.969226	48.008138	67.563427	51.482291	61.478468	50.244493	31.288049	49.194058	46.675917	45.960375
rna-XM_043155971.1	gene-E1B28_010983	28.220192	23.651305	31.175054	30.110119	29.298354	21.971763	27.282413	14.45842	27.362711	24.02291	38.184887	18.800167	20.893416	13.958842	26.252012	17.049644	21.815341	29.976385	35.152818	8.465582	22.332137	28.215148	11.803535
rna-XM_043155972.1	gene-E1B28_010984	8.638384	7.639557	6.298402	9.089097	5.47214	7.822192	6.267788	10.871973	10.150766	11.321482	9.824249	7.579809	5.46723	8.149374	7.135964	10.431613	6.105919	11.846009	8.859741	5.404702	7.985448	7.873595	4.938057
rna-XM_043155973.1	gene-E1B28_010985	9.183978	9.329939	6.886901	14.189274	5.540459	8.516821	7.013858	8.881691	6.473464	9.829858	7.526855	7.691253	5.943604	9.436712	5.817896	7.459535	4.857673	6.372214	5.864935	5.643305	10.006624	6.000788	7.96668
rna-XM_043155974.1	gene-E1B28_010986	47.278043	246.862982	13.372657	235.649198	21.193187	219.134356	32.516156	367.971533	29.177922	197.252303	26.595541	191.414732	45.175367	241.973314	36.261269	224.054497	24.348769	323.008015	18.255127	27.381581	50.632392	30.21171	139.332306
rna-XM_043155975.1	gene-E1B28_010987	69.534997	86.090381	56.415623	78.187295	56.64008	79.859516	61.533832	108.93021	54.873927	95.247524	55.730963	87.025193	58.833313	103.557216	63.441382	96.671495	58.836658	107.358773	60.228257	86.441516	71.09255	61.12996	68.027194
rna-XM_043155976.1	gene-E1B28_010988	9.225259	5.700827	6.831558	5.518053	8.981832	5.828632	6.508675	8.036537	7.107724	7.75922	6.150612	5.131274	6.960153	6.929578	5.972085	8.320721	5.053167	4.674698	6.152958	3.79147	4.13923	8.108226	3.369862
rna-XM_043155977.1	gene-E1B28_010989	40.453176	48.803401	27.708717	51.27089	32.281322	49.301224	32.30336	58.802372	37.313426	63.101121	49.461504	57.338772	30.719033	51.047053	32.200352	53.611691	25.430892	82.573789	36.394049	58.838523	39.98715	34.415975	30.165347
rna-XM_043155978.1	gene-E1B28_010990	15.022772	11.028284	14.804127	6.891885	19.683037	8.247827	16.555169	10.258793	17.616194	12.694363	16.9162	9.162051	14.037871	12.008311	15.804775	10.133633	15.329373	5.497249	12.947064	5.283613	13.537468	16.667202	3.167325
rna-XM_043155979.1	gene-E1B28_010991	59.459665	211.748044	55.346201	223.512386	59.71374	225.983331	51.504555	460.444683	64.633113	234.581125	77.631946	165.758234	69.786704	381.118941	58.640243	326.561751	68.506088	285.273397	52.902174	203.898126	56.492349	66.201458	174.93064
rna-XM_043155980.1	gene-E1B28_010992	9.863178	13.48028	6.082593	14.25784	8.189515	13.992458	5.782313	22.740792	10.03281	14.646856	6.194273	11.709589	6.466658	23.281518	6.83813	17.071503	6.029655	14.760335	3.844629	10.02717	8.033763	6.091655	11.310625
rna-XM_043155981.1	gene-E1B28_010993	3.299276	28.069015	2.33742	22.385324	5.310354	35.4105	4.106136	42.870757	3.76801	41.704095	4.065408	28.624372	1.151429	21.204084	9.125782	19.309272	1.832112	34.224043	9.345165	22.978196	34.272574	6.108918	20.767644
rna-XM_043155982.1	gene-E1B28_010994	10.990098	29.177809	13.422965	38.324241	12.249286	35.810279	10.352001	70.141993	14.045444	39.899489	18.335894	31.13878	9.635354	59.129625	11.464225	65.15957	8.180932	48.738543	12.509684	58.016806	21.866028	13.206658	26.748602
rna-XM_043155983.1	gene-E1B28_010995	16.661127	20.322115	13.414133	18.851167	14.937727	16.767027	13.135193	17.92102	18.486633	19.761341	17.081387	17.140339	11.175775	12.038731	11.983037	16.205263	12.075977	23.530284	13.419766	21.063753	18.50887	13.767675	13.215486
rna-XM_043155984.1	gene-E1B28_010996	53.227042	31.594985	60.86733	26.43594	55.841832	28.431395	52.418238	25.334595	59.486984	31.027799	57.298827	30.373999	44.844589	23.550294	54.346684	23.923027	42.546457	36.138914	58.311642	12.334284	23.681933	53.007183	17.051757
rna-XM_043155985.1	gene-E1B28_010997	137.037902	71.989528	133.50558	80.79873	127.252594	78.279898	96.349232	64.764824	113.064071	84.341741	120.570314	112.442323	107.570856	74.874342	108.09878	65.075389	104.512794	70.80781	115.825766	105.638964	101.306647	120.072529	114.860363
rna-XM_043155986.1	gene-E1B28_010998	27.543411	38.174709	24.336759	41.722352	24.555834	43.486798	25.03254	62.604827	34.262071	44.12954	29.124435	35.493944	22.747134	41.597259	22.331295	44.873637	23.801111	66.296803	25.36211	29.168266	41.112254	23.839013	31.305351
rna-XM_043155987.1	gene-E1B28_010999	20.861188	23.24358	20.048609	30.58832	19.59125	26.233415	23.772599	32.799342	25.070807	31.02106	25.290421	26.409686	16.866298	19.496019	18.387053	23.472482	17.807084	27.369007	23.215914	28.374133	39.812092	20.838505	21.133357
