gene_id	gene_name	N2L	N2S	N3L	N3S	N4L	N4S	NE3L	NE3S	NE4L	NE4S	NE5L	NE5S	NW3L	NW3S	NW4L	NW4S	NW5L	NW5S	W3L	W3S	W4S	W5L	W5S
MarorDNAU-18	MarorDNAU-18	606.254310131851	611.481	606.254310131851	602.649	606.254310131851	611.294	612.968	606.254310131851	606.254310131851	606.254310131851	607.501	612.245	606.254310131851	606.254310131851	606.254310131851	601.949	592.783	606.254310131851	603.713	606.254310131851	606.254310131851	606.254310131851	606.254310131851
MarorDNAU-19	MarorDNAU-19	929.664264848967	929.664264848967	929.664264848967	929.664264848967	929.664264848967	948.274	949.968	929.664264848967	929.664264848967	929.664264848967	929.664264848967	929.664264848967	929.664264848967	891.826	929.664264848967	929.664264848967	929.783	929.664264848967	929.664264848967	929.664264848967	929.664264848967	929.664264848967	929.664264848967
MarorDNAU-2	MarorDNAU-2	1132.238	1165.481	1145.665	1156.649	1140.989	1165.274	1166.968	1156.738	1155.86429311031	1174.086	1161.501	1166.245	1155.86429311031	1108.826	1142.569	1155.949	1146.783	1164.676	1155.86429311031	1170.365	1172.765	1155.86429311031	1169.801
MarorDNAU-3	MarorDNAU-3	151.227592434727	151.227592434727	151.227592434727	151.227592434727	151.227592434727	151.227592434727	151.227592434727	151.227592434727	161.561	167.677	151.227592434727	161.876	151.227592434727	116.02	151.227592434727	155.464	151.227592434727	151.227592434727	151.227592434727	151.227592434727	151.227592434727	151.227592434727	151.227592434727
MarorDNAU-4	MarorDNAU-4	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801	541.801
MarorDNAU-5	MarorDNAU-5	390.914	422.481	404.354	414.636	399.439	422.933	424.659	414.299	424.249	431.629	418.527	423.587	398.476	366.358	400.63	413.825	404.228	421.81	414.796	428.15	431.077	400.617	427.079
MarorDNAU-6	MarorDNAU-6	468.209	500.481	481.499	492.317	476.031	500.383	501.968	491.843	501.992	509.086	496.501	501.247	476.423	443.982	477.578	491.17	481.807	499.678	492.77	505.365	489.453790393005	478.104	504.801
MarorDNAU-7	MarorDNAU-7	548.568506840995	548.568506840995	532.894	548.568506840995	548.568506840995	548.568506840995	553.968	548.568506840995	548.568506840995	561.086	548.501	548.568506840995	527.932	548.568506840995	548.568506840995	548.568506840995	548.568506840995	548.568506840995	548.568506840995	548.568506840995	559.765	548.568506840995	556.801
MarorDNAU-8	MarorDNAU-8	1540.238	1573.481	1553.665	1564.649	1548.989	1573.274	1574.968	1564.738	1574.992	1582.086	1569.501	1574.245	1548.619	1516.826	1550.569	1563.949	1554.783	1572.676	1565.711	1578.365	1580.765	1550.603	1577.801
MarorDNAU-9	MarorDNAU-9	107.558373818318	110.897	102.192	107.558373818318	96.635	107.558373818318	114.295	107.558373818318	107.558373818318	118.152	112.769	107.558373818318	96.411	107.558373818318	107.558373818318	107.558373818318	107.558373818318	107.558373818318	103.917	107.558373818318	115.307	107.558373818318	107.558373818318
