baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,DE
90.314925653979,0.0742853930852507,0.17598012881961017,0.4221237567191324,0.9927711599976887,0.9999539727794804,Not Significant
75.79433600851472,0.02957849908025574,0.12125475756959019,0.24393681265067174,0.9999539727794804,0.9999539727794804,Not Significant
22.30887355039948,0.2652443387893405,0.22242301783538712,1.1925219852274687,0.8546798146714367,0.9999539727794804,Not Significant
461.43303211708377,0.19288160793262238,0.1635516187659417,1.1793316959378723,0.969807574191543,0.9999539727794804,Not Significant
3.9998020752856864,0.12150643403064514,0.5483762684202991,0.2215749313526409,0.8835002811504291,0.9999539727794804,Not Significant
1241.1040914354123,-0.43330428711002084,0.08107156193404416,-5.344713692114825,0.7946541633495228,0.9999539727794804,Not Significant
34.92761803282188,-0.13893804490061806,0.18650715122770958,-0.7449475475124617,0.9738674164602671,0.9999539727794804,Not Significant
1.8998414040826825,0.15259816272806984,0.7546421694224572,0.202212610043852,0.8709488371771199,0.9999539727794804,Not Significant
0.6100294729266197,-0.21813951992621186,1.1708437341106497,-0.18630967871379217,0.8649406481436452,0.9999539727794804,Not Significant
22.478580799322412,0.2336023531088372,0.22101977856022642,1.0569296315043684,0.8864098607495338,0.9999539727794804,Not Significant
408.1724613494656,-0.3861885673024161,0.12031931279100293,-3.2096972492955755,0.8279031597300625,0.9999539727794804,Not Significant
27.49697368109097,-0.10222915075035047,0.282283845857745,-0.3621501982861185,0.9370449189888191,0.9999539727794804,Not Significant
0.8487492567852628,-0.1337808838506235,1.2326370146781915,-0.10853226234290077,0.9203734712319964,0.9999539727794804,Not Significant
2710.7697900932094,-0.2640584992938907,0.08490224126075208,-3.1101475694017693,0.9972734930570709,0.9999539727794804,Not Significant
63.53286937705893,0.08871659513413398,0.13453145997488172,0.6594486906683255,0.9988887955894644,0.9999539727794804,Not Significant
37.608181571278195,-0.22802930942223895,0.22064302839139754,-1.0334761586835135,0.8916267842704618,0.9999539727794804,Not Significant
1.865635502090308,0.22275017002663747,0.6463245439652987,0.34464136029869996,0.7977560752163521,0.9999539727794804,Not Significant
4.221989302428757,-0.14231773649530094,0.3856934384913013,-0.3689918528352426,0.8710545949888573,0.9999539727794804,Not Significant
